Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
A,14.80,23.63,2.00,2.02,100.00,,iButen,02/09/2023,15:15:42.844,208787.3029
A,14.80,23.63,2.18,2.21,100.00,,iButen,02/09/2023,15:15:43.157,209098.6917
A,14.80,23.63,2.16,2.19,100.00,,iButen,02/09/2023,15:15:43.469,209412.2259
A,14.80,23.63,2.02,2.03,100.00,,iButen,02/09/2023,15:15:43.782,209725.197
A,14.80,23.63,2.12,2.14,100.00,,iButen,02/09/2023,15:15:44.094,210036.5512
A,14.80,23.63,2.02,2.04,100.00,,iButen,02/09/2023,15:15:44.407,210350.3357
A,14.80,23.63,2.02,2.04,100.00,,iButen,02/09/2023,15:15:44.719,210661.2419
A,14.80,23.63,2.13,2.16,100.00,,iButen,02/09/2023,15:15:45.032,210975.1874
A,14.80,23.63,2.01,2.03,100.00,,iButen,02/09/2023,15:15:45.345,211287.8911
A,14.80,23.63,1.93,1.95,100.00,,iButen,02/09/2023,15:15:45.657,211599.2841
A,14.80,23.63,1.84,1.86,100.00,,iButen,02/09/2023,15:15:45.969,211912.9051
A,14.80,23.63,1.64,1.66,100.00,,iButen,02/09/2023,15:15:46.282,212225.5132
A,14.80,23.63,1.71,1.73,100.00,,iButen,02/09/2023,15:15:46.595,212538.0063
A,14.80,23.63,1.57,1.59,100.00,,iButen,02/09/2023,15:15:46.907,212850.5513
A,14.80,23.63,1.29,1.30,100.00,,iButen,02/09/2023,15:15:47.220,213161.9109
A,14.80,23.63,1.29,1.30,100.00,,iButen,02/09/2023,15:15:47.532,213474.3132
A,14.80,23.63,1.16,1.18,100.00,,iButen,02/09/2023,15:15:47.845,213788.1818
A,14.80,23.63,1.14,1.15,100.00,,iButen,02/09/2023,15:15:48.157,214099.5355
A,14.80,23.63,1.64,1.66,100.00,,iButen,02/09/2023,15:15:48.470,214413.2096
A,14.80,23.63,1.81,1.83,100.00,,iButen,02/09/2023,15:15:48.782,214725.7649
A,14.80,23.63,1.59,1.61,100.00,,iButen,02/09/2023,15:15:49.095,215038.318
A,14.80,23.63,1.83,1.84,100.00,,iButen,02/09/2023,15:15:49.407,215350.778
A,14.80,23.63,1.83,1.84,100.00,,iButen,02/09/2023,15:15:49.720,215661.7666
A,14.80,23.63,1.85,1.87,100.00,,iButen,02/09/2023,15:15:50.033,215975.9104
A,14.80,23.63,2.05,2.07,100.00,,iButen,02/09/2023,15:15:50.345,216288.4073
A,14.80,23.63,1.79,1.81,100.00,,iButen,02/09/2023,15:15:50.658,216599.718
A,14.80,23.63,1.60,1.62,100.00,,iButen,02/09/2023,15:15:50.970,216912.23
A,14.80,23.63,1.40,1.41,100.00,,iButen,02/09/2023,15:15:51.283,217226.055
A,14.80,23.63,1.37,1.39,100.00,,iButen,02/09/2023,15:15:51.595,217538.5991
A,14.80,23.63,1.48,1.50,100.00,,iButen,02/09/2023,15:15:51.908,217851.1008
A,14.80,23.63,1.48,1.50,100.00,,iButen,02/09/2023,15:15:52.220,218162.0521
A,14.80,23.63,1.20,1.21,100.00,,iButen,02/09/2023,15:15:52.533,218474.6834
A,14.80,23.63,1.11,1.12,100.00,,iButen,02/09/2023,15:15:52.845,218787.427
A,14.80,23.63,1.21,1.23,100.00,,iButen,02/09/2023,15:15:53.158,219100.0444
A,14.80,23.63,1.20,1.22,100.00,,iButen,02/09/2023,15:15:53.470,219413.4179
A,14.80,23.63,1.15,1.16,100.00,,iButen,02/09/2023,15:15:53.783,219726.3469
A,14.80,23.63,1.34,1.35,100.00,,iButen,02/09/2023,15:15:54.096,220037.5572
A,14.80,23.63,1.07,1.08,100.00,,iButen,02/09/2023,15:15:54.408,220351.4117
A,14.80,23.63,1.22,1.23,100.00,,iButen,02/09/2023,15:15:54.721,220663.8963
A,14.80,23.63,1.22,1.23,100.00,,iButen,02/09/2023,15:15:55.033,220976.4849
A,14.80,23.63,1.21,1.23,100.00,,iButen,02/09/2023,15:15:55.346,221288.9908
A,14.80,23.63,1.29,1.31,100.00,,iButen,02/09/2023,15:15:55.658,221600.1411
A,14.80,23.63,1.27,1.29,100.00,,iButen,02/09/2023,15:15:55.971,221912.6419
A,14.80,23.63,1.55,1.57,100.00,,iButen,02/09/2023,15:15:56.283,222226.5387
A,14.80,23.63,1.76,1.78,100.00,,iButen,02/09/2023,15:15:56.596,222537.7869
A,14.80,23.63,1.87,1.89,100.00,,iButen,02/09/2023,15:15:56.908,222851.6251
A,14.80,23.63,1.87,1.89,100.00,,iButen,02/09/2023,15:15:57.221,223162.9409
A,14.80,23.63,1.98,2.00,100.00,,iButen,02/09/2023,15:15:57.533,223476.7711
A,14.80,23.63,2.10,2.12,100.00,,iButen,02/09/2023,15:15:57.846,223789.2713
A,14.80,23.64,1.96,1.98,100.00,,iButen,02/09/2023,15:15:58.158,224102.4563
A,14.80,23.63,2.12,2.15,100.00,,iButen,02/09/2023,15:15:58.471,224413.9746
A,14.80,23.64,1.92,1.95,100.00,,iButen,02/09/2023,15:15:58.784,224725.7336
A,14.80,23.64,1.66,1.68,100.00,,iButen,02/09/2023,15:15:59.096,225039.1521
A,14.80,23.64,1.40,1.41,100.00,,iButen,02/09/2023,15:15:59.409,225352.0372
A,14.80,23.64,1.47,1.48,100.00,,iButen,02/09/2023,15:15:59.721,225664.4173
A,14.80,23.64,1.47,1.48,100.00,,iButen,02/09/2023,15:16:00.034,225976.9978
A,14.80,23.64,1.36,1.38,100.00,,iButen,02/09/2023,15:16:00.346,226289.5284
A,14.80,23.64,1.25,1.26,100.00,,iButen,02/09/2023,15:16:00.659,226600.9355
A,14.80,23.64,1.12,1.14,100.00,,iButen,02/09/2023,15:16:00.971,226914.0108
A,14.80,23.64,1.12,1.13,100.00,,iButen,02/09/2023,15:16:01.284,227227.1367
A,14.80,23.64,1.48,1.50,100.00,,iButen,02/09/2023,15:16:01.596,227539.6513
A,14.80,23.64,1.69,1.71,100.00,,iButen,02/09/2023,15:16:01.909,227852.1561
A,14.80,23.64,1.69,1.71,100.00,,iButen,02/09/2023,15:16:02.221,228164.7107
A,14.80,23.64,1.64,1.66,100.00,,iButen,02/09/2023,15:16:02.534,228477.293
A,14.80,23.64,1.24,1.26,100.00,,iButen,02/09/2023,15:16:02.846,228789.7908
A,14.80,23.64,1.21,1.22,100.00,,iButen,02/09/2023,15:16:03.159,229101.1201
A,14.80,23.64,1.07,1.08,100.00,,iButen,02/09/2023,15:16:03.472,229414.7898
A,14.80,23.64,1.25,1.26,100.00,,iButen,02/09/2023,15:16:03.784,229727.4241
A,14.80,23.64,1.35,1.37,100.00,,iButen,02/09/2023,15:16:04.097,230039.9925
A,14.80,23.64,1.17,1.19,100.00,,iButen,02/09/2023,15:16:04.409,230352.5048
A,14.80,23.64,1.19,1.20,100.00,,iButen,02/09/2023,15:16:04.722,230664.518
A,14.80,23.64,1.25,1.27,100.00,,iButen,02/09/2023,15:16:05.035,230977.9121
A,14.80,23.64,1.25,1.27,100.00,,iButen,02/09/2023,15:16:05.347,231290.3613
A,14.80,23.64,1.31,1.33,100.00,,iButen,02/09/2023,15:16:05.660,231601.7684
A,14.80,23.64,1.54,1.56,100.00,,iButen,02/09/2023,15:16:05.972,231915.6824
A,14.80,23.64,1.65,1.66,100.00,,iButen,02/09/2023,15:16:06.285,232228.2586
A,14.80,23.64,1.82,1.85,100.00,,iButen,02/09/2023,15:16:06.597,232540.7541
A,14.80,23.64,1.79,1.82,100.00,,iButen,02/09/2023,15:16:06.910,232853.3468
A,14.80,23.64,1.67,1.69,100.00,,iButen,02/09/2023,15:16:07.223,233164.5722
A,14.80,23.64,1.71,1.73,100.00,,iButen,02/09/2023,15:16:07.535,233477.9847
A,14.80,23.64,1.71,1.73,100.00,,iButen,02/09/2023,15:16:07.848,233790.9455
A,14.80,23.64,1.64,1.65,100.00,,iButen,02/09/2023,15:16:08.160,234101.9542
A,14.80,23.64,2.05,2.08,100.00,,iButen,02/09/2023,15:16:08.472,234414.4322
A,14.80,23.64,2.05,2.07,100.00,,iButen,02/09/2023,15:16:08.785,234726.9818
A,14.80,23.64,2.18,2.20,100.00,,iButen,02/09/2023,15:16:09.098,235039.4934
A,14.80,23.64,1.96,1.98,100.00,,iButen,02/09/2023,15:16:09.410,235352.0691
A,14.80,23.64,1.86,1.88,100.00,,iButen,02/09/2023,15:16:09.723,235664.5555
A,14.80,23.64,1.63,1.64,100.00,,iButen,02/09/2023,15:16:10.035,235977.1528
A,14.80,23.64,1.63,1.64,100.00,,iButen,02/09/2023,15:16:10.348,236289.8961
A,14.80,23.64,1.24,1.26,100.00,,iButen,02/09/2023,15:16:10.660,236602.3393
A,14.80,23.64,1.20,1.22,100.00,,iButen,02/09/2023,15:16:10.973,236914.7638
A,14.80,23.64,1.34,1.35,100.00,,iButen,02/09/2023,15:16:11.285,237227.2205
A,14.80,23.64,1.38,1.39,100.00,,iButen,02/09/2023,15:16:11.598,237540.0206
A,14.80,23.64,1.36,1.38,100.00,,iButen,02/09/2023,15:16:11.910,237852.4301
A,14.80,23.64,1.36,1.38,100.00,,iButen,02/09/2023,15:16:12.223,238165.3303
A,14.80,23.64,1.54,1.56,100.00,,iButen,02/09/2023,15:16:12.536,238478.9308
A,14.80,23.64,1.41,1.42,100.00,,iButen,02/09/2023,15:16:12.848,238791.4389
A,14.80,23.64,1.43,1.44,100.00,,iButen,02/09/2023,15:16:13.160,239102.8644
A,14.80,23.64,1.32,1.34,100.00,,iButen,02/09/2023,15:16:13.473,239416.5073
A,14.80,23.64,1.44,1.45,100.00,,iButen,02/09/2023,15:16:13.786,239728.9036
A,14.80,23.64,1.55,1.57,100.00,,iButen,02/09/2023,15:16:14.098,240041.5781
A,14.80,23.64,1.55,1.57,100.00,,iButen,02/09/2023,15:16:14.411,240352.7749
A,14.80,23.64,1.80,1.82,100.00,,iButen,02/09/2023,15:16:14.723,240665.9347
A,14.80,23.64,1.84,1.86,100.00,,iButen,02/09/2023,15:16:15.036,240979.1747
A,14.80,23.64,2.00,2.02,100.00,,iButen,02/09/2023,15:16:15.348,241291.7578
A,14.80,23.64,1.69,1.71,100.00,,iButen,02/09/2023,15:16:15.661,241602.6295
A,14.80,23.64,1.74,1.76,100.00,,iButen,02/09/2023,15:16:15.973,241916.8103
A,14.80,23.64,1.68,1.70,100.00,,iButen,02/09/2023,15:16:16.286,242228.1213
A,14.80,23.64,1.68,1.70,100.00,,iButen,02/09/2023,15:16:16.599,242541.8769
A,14.80,23.64,1.81,1.83,100.00,,iButen,02/09/2023,15:16:16.911,242853.3637
A,14.80,23.64,1.98,2.00,100.00,,iButen,02/09/2023,15:16:17.224,243165.7912
A,14.80,23.64,2.25,2.27,100.00,,iButen,02/09/2023,15:16:17.536,243479.4735
A,14.80,23.64,2.12,2.14,100.00,,iButen,02/09/2023,15:16:17.849,243791.9894
A,14.80,23.64,2.23,2.25,100.00,,iButen,02/09/2023,15:16:18.161,244103.279
A,14.80,23.64,2.42,2.45,100.00,,iButen,02/09/2023,15:16:18.474,244417.1317
A,14.80,23.64,2.47,2.50,100.00,,iButen,02/09/2023,15:16:18.786,244729.6884
A,14.80,23.64,2.45,2.48,100.00,,iButen,02/09/2023,15:16:19.099,245042.2169
A,14.80,23.64,2.48,2.51,100.00,,iButen,02/09/2023,15:16:19.411,245354.6898
A,14.80,23.64,2.48,2.51,100.00,,iButen,02/09/2023,15:16:19.724,245666.0768
A,14.80,23.64,2.29,2.32,100.00,,iButen,02/09/2023,15:16:20.036,245979.6674
A,14.80,23.64,2.13,2.16,100.00,,iButen,02/09/2023,15:16:20.349,246292.1476
A,14.80,23.64,2.27,2.30,100.00,,iButen,02/09/2023,15:16:20.661,246605.0339
A,14.80,23.64,2.23,2.25,100.00,,iButen,02/09/2023,15:16:20.974,246917.3409
A,14.80,23.64,2.27,2.30,100.00,,iButen,02/09/2023,15:16:21.286,247229.6729
A,14.80,23.64,1.96,1.99,100.00,,iButen,02/09/2023,15:16:21.599,247542.1846
A,14.80,23.64,2.04,2.05,100.00,,iButen,02/09/2023,15:16:21.912,247854.9399
A,14.80,23.64,2.05,2.08,100.00,,iButen,02/09/2023,15:16:22.224,248166.2488
A,14.80,23.64,2.05,2.08,100.00,,iButen,02/09/2023,15:16:22.537,248479.999
A,14.80,23.64,2.29,2.31,100.00,,iButen,02/09/2023,15:16:22.849,248792.636
A,14.80,23.64,2.26,2.28,100.00,,iButen,02/09/2023,15:16:23.162,249104.8084
A,14.80,23.64,2.40,2.43,100.00,,iButen,02/09/2023,15:16:23.474,249417.5508
A,14.80,23.64,2.56,2.59,100.00,,iButen,02/09/2023,15:16:23.787,249730.1905
A,14.80,23.64,2.38,2.41,100.00,,iButen,02/09/2023,15:16:24.099,250042.5285
A,14.80,23.64,2.18,2.20,100.00,,iButen,02/09/2023,15:16:24.412,250355.2336
A,14.80,23.64,2.21,2.24,100.00,,iButen,02/09/2023,15:16:24.724,250666.4647
A,14.80,23.64,2.34,2.37,100.00,,iButen,02/09/2023,15:16:25.037,250980.3077
A,14.80,23.64,2.34,2.37,100.00,,iButen,02/09/2023,15:16:25.349,251291.2263
A,14.80,23.64,2.57,2.59,100.00,,iButen,02/09/2023,15:16:25.662,251605.2623
A,14.80,23.64,2.58,2.61,100.00,,iButen,02/09/2023,15:16:25.975,251917.9233
A,14.80,23.64,2.55,2.58,100.00,,iButen,02/09/2023,15:16:26.287,252230.3213
A,14.80,23.64,2.39,2.42,100.00,,iButen,02/09/2023,15:16:26.600,252542.9751
A,14.80,23.64,2.43,2.46,100.00,,iButen,02/09/2023,15:16:26.912,252855.4405
A,14.80,23.64,2.71,2.74,100.00,,iButen,02/09/2023,15:16:27.225,253167.0111
A,14.80,23.64,2.65,2.68,100.00,,iButen,02/09/2023,15:16:27.537,253480.5627
A,14.80,23.64,2.65,2.68,100.00,,iButen,02/09/2023,15:16:27.850,253791.4801
A,14.80,23.64,2.73,2.77,100.00,,iButen,02/09/2023,15:16:28.162,254106.1389
A,14.80,23.64,2.77,2.80,100.00,,iButen,02/09/2023,15:16:28.475,254418.1671
A,14.80,23.64,2.70,2.73,100.00,,iButen,02/09/2023,15:16:28.787,254729.7476
A,14.80,23.64,2.60,2.64,100.00,,iButen,02/09/2023,15:16:29.100,255042.3467
A,14.80,23.64,2.70,2.73,100.00,,iButen,02/09/2023,15:16:29.412,255355.6369
A,14.80,23.64,2.74,2.77,100.00,,iButen,02/09/2023,15:16:29.725,255667.1185
A,14.80,23.64,2.74,2.77,100.00,,iButen,02/09/2023,15:16:30.038,255980.8489
A,14.80,23.64,2.93,2.97,100.00,,iButen,02/09/2023,15:16:30.350,256293.3008
A,14.80,23.64,2.88,2.91,100.00,,iButen,02/09/2023,15:16:30.662,256606.8217
A,14.80,23.64,2.90,2.94,100.00,,iButen,02/09/2023,15:16:30.975,256918.2415
A,14.80,23.64,3.03,3.05,100.00,,iButen,02/09/2023,15:16:31.287,257229.4932
A,14.80,23.64,2.82,2.86,100.00,,iButen,02/09/2023,15:16:31.600,257542.0752
A,14.80,23.64,2.82,2.86,100.00,,iButen,02/09/2023,15:16:31.913,257856.1151
A,14.80,23.64,2.64,2.68,100.00,,iButen,02/09/2023,15:16:32.225,258167.8689
A,14.80,23.64,2.84,2.87,100.00,,iButen,02/09/2023,15:16:32.538,258480.8382
A,14.80,23.64,3.20,3.23,100.00,,iButen,02/09/2023,15:16:32.850,258793.6374
A,14.80,23.64,3.50,3.55,100.00,,iButen,02/09/2023,15:16:33.163,259106.5797
A,14.80,23.64,3.64,3.68,100.00,,iButen,02/09/2023,15:16:33.475,259418.7479
A,14.80,23.64,3.34,3.38,100.00,,iButen,02/09/2023,15:16:33.788,259731.2496
A,14.80,23.64,3.30,3.34,100.00,,iButen,02/09/2023,15:16:34.100,260042.3467
A,14.80,23.64,3.30,3.34,100.00,,iButen,02/09/2023,15:16:34.413,260356.3111
A,14.80,23.64,3.04,3.07,100.00,,iButen,02/09/2023,15:16:34.726,260667.766
A,14.80,23.64,2.77,2.79,100.00,,iButen,02/09/2023,15:16:35.038,260981.4631
A,14.80,23.64,1.84,1.86,100.00,,iButen,02/09/2023,15:16:35.351,261293.8996
A,14.80,23.64,1.25,1.26,100.00,,iButen,02/09/2023,15:16:35.663,261606.5212
A,14.80,23.64,0.95,0.96,100.00,,iButen,02/09/2023,15:16:35.976,261918.9139
A,14.80,23.64,0.82,0.83,100.00,,iButen,02/09/2023,15:16:36.288,262231.5719
A,14.80,23.64,0.81,0.82,100.00,,iButen,02/09/2023,15:16:36.601,262542.5325
A,14.80,23.64,0.65,0.66,100.00,,iButen,02/09/2023,15:16:36.913,262856.5904
A,14.80,23.64,0.65,0.66,100.00,,iButen,02/09/2023,15:16:37.226,263168.0174
A,14.80,23.64,0.52,0.52,100.00,,iButen,02/09/2023,15:16:37.538,263481.7003
A,14.80,23.64,0.36,0.37,100.00,,iButen,02/09/2023,15:16:37.851,263792.8247
A,14.80,23.64,0.29,0.29,100.00,,iButen,02/09/2023,15:16:38.163,264107.0652
A,14.80,23.64,0.17,0.17,100.00,,iButen,02/09/2023,15:16:38.476,264419.2911
A,14.80,23.64,0.23,0.23,100.00,,iButen,02/09/2023,15:16:38.788,264731.6994
A,14.80,23.64,0.28,0.28,100.00,,iButen,02/09/2023,15:16:39.101,265043.0008
A,14.80,23.64,0.17,0.17,100.00,,iButen,02/09/2023,15:16:39.413,265355.2634
A,14.80,23.64,0.17,0.17,100.00,,iButen,02/09/2023,15:16:39.726,265668.4932
A,14.80,23.64,0.61,0.62,100.00,,iButen,02/09/2023,15:16:40.039,265982.076
A,14.80,23.64,1.19,1.20,100.00,,iButen,02/09/2023,15:16:40.351,266294.4675
A,14.80,23.64,1.25,1.26,100.00,,iButen,02/09/2023,15:16:40.664,266607.2625
A,14.80,23.64,1.40,1.41,100.00,,iButen,02/09/2023,15:16:40.976,266918.2832
A,14.80,23.64,1.49,1.51,100.00,,iButen,02/09/2023,15:16:41.289,267232.037
A,14.80,23.64,1.73,1.75,100.00,,iButen,02/09/2023,15:16:41.601,267543.4553
A,14.80,23.64,1.61,1.63,100.00,,iButen,02/09/2023,15:16:41.914,267857.1253
A,14.80,23.64,1.59,1.61,100.00,,iButen,02/09/2023,15:16:42.226,268168.2881
A,14.80,23.64,1.59,1.61,100.00,,iButen,02/09/2023,15:16:42.539,268480.8641
A,14.80,23.64,1.39,1.41,100.00,,iButen,02/09/2023,15:16:42.851,268794.7101
A,14.80,23.64,1.38,1.39,100.00,,iButen,02/09/2023,15:16:43.164,269107.7536
A,14.80,23.64,1.62,1.64,100.00,,iButen,02/09/2023,15:16:43.476,269419.8059
A,14.80,23.64,1.62,1.64,100.00,,iButen,02/09/2023,15:16:43.789,269732.2478
A,14.80,23.64,1.48,1.49,100.00,,iButen,02/09/2023,15:16:44.101,270043.3367
A,14.80,23.64,1.56,1.59,100.00,,iButen,02/09/2023,15:16:44.414,270357.4514
A,14.80,23.64,1.63,1.65,100.00,,iButen,02/09/2023,15:16:44.726,270668.5337
A,14.80,23.64,1.63,1.65,100.00,,iButen,02/09/2023,15:16:45.039,270980.8714
A,14.80,23.64,1.55,1.57,100.00,,iButen,02/09/2023,15:16:45.352,271294.8842
A,14.80,23.64,1.31,1.32,100.00,,iButen,02/09/2023,15:16:45.664,271606.6483
A,14.80,23.64,1.30,1.32,100.00,,iButen,02/09/2023,15:16:45.977,271920.0987
A,14.80,23.64,1.41,1.42,100.00,,iButen,02/09/2023,15:16:46.289,272231.1305
A,14.80,23.64,1.77,1.79,100.00,,iButen,02/09/2023,15:16:46.602,272544.9267
A,14.80,23.64,1.79,1.81,100.00,,iButen,02/09/2023,15:16:46.914,272857.7028
A,14.80,23.64,1.89,1.91,100.00,,iButen,02/09/2023,15:16:47.227,273169.5158
A,14.80,23.64,1.89,1.91,100.00,,iButen,02/09/2023,15:16:47.539,273481.3803
A,14.80,23.64,1.78,1.80,100.00,,iButen,02/09/2023,15:16:47.852,273794.3342
A,14.80,23.64,1.95,1.97,100.00,,iButen,02/09/2023,15:16:48.165,274106.7257
A,14.80,23.64,2.09,2.12,100.00,,iButen,02/09/2023,15:16:48.477,274419.3227
A,14.80,23.64,2.23,2.26,100.00,,iButen,02/09/2023,15:16:48.790,274731.8818
A,14.80,23.64,2.43,2.45,100.00,,iButen,02/09/2023,15:16:49.102,275046.1371
A,14.80,23.64,2.34,2.37,100.00,,iButen,02/09/2023,15:16:49.430,275372.7255
A,14.80,23.64,2.25,2.28,100.00,,iButen,02/09/2023,15:16:49.743,275685.2639
A,14.80,23.64,2.25,2.28,100.00,,iButen,02/09/2023,15:16:50.056,275997.8501
A,14.80,23.64,2.25,2.28,100.00,,iButen,02/09/2023,15:16:50.368,276310.2575
A,14.80,23.64,2.31,2.34,100.00,,iButen,02/09/2023,15:16:50.681,276622.7154
A,14.80,23.64,2.30,2.32,100.00,,iButen,02/09/2023,15:16:50.993,276935.7087
A,14.80,23.64,2.04,2.07,100.00,,iButen,02/09/2023,15:16:51.306,277248.0298
A,14.80,23.64,2.09,2.12,100.00,,iButen,02/09/2023,15:16:51.619,277560.58
A,14.80,23.64,2.21,2.24,100.00,,iButen,02/09/2023,15:16:51.931,277873.1923
A,14.80,23.64,2.21,2.24,100.00,,iButen,02/09/2023,15:16:52.244,278185.7045
A,14.80,23.64,2.79,2.82,100.00,,iButen,02/09/2023,15:16:52.556,278498.3361
A,14.80,23.64,3.03,3.07,100.00,,iButen,02/09/2023,15:16:52.869,278810.9688
A,14.80,23.64,3.09,3.12,100.00,,iButen,02/09/2023,15:16:53.181,279123.3005
A,14.80,23.64,3.26,3.30,100.00,,iButen,02/09/2023,15:16:53.494,279435.8005
A,14.80,23.64,3.15,3.19,100.00,,iButen,02/09/2023,15:16:53.807,279749.9554
A,14.80,23.64,2.89,2.93,100.00,,iButen,02/09/2023,15:16:54.119,280062.3895
A,14.80,23.64,2.68,2.71,100.00,,iButen,02/09/2023,15:16:54.432,280375.1566
A,14.80,23.64,2.55,2.59,100.00,,iButen,02/09/2023,15:16:54.744,280686.8384
A,14.80,23.64,2.55,2.59,100.00,,iButen,02/09/2023,15:16:55.057,281000.0715
A,14.80,23.64,2.20,2.23,100.00,,iButen,02/09/2023,15:16:55.369,281312.6282
A,14.80,23.64,2.51,2.54,100.00,,iButen,02/09/2023,15:16:55.682,281623.8142
A,14.80,23.64,2.41,2.43,100.00,,iButen,02/09/2023,15:16:55.994,281937.7332
A,14.80,23.64,2.48,2.52,100.00,,iButen,02/09/2023,15:16:56.307,282248.9745
A,14.80,23.64,2.41,2.44,100.00,,iButen,02/09/2023,15:16:56.619,282562.722
A,14.80,23.64,2.55,2.58,100.00,,iButen,02/09/2023,15:16:56.932,282875.3388
A,14.80,23.64,2.55,2.58,100.00,,iButen,02/09/2023,15:16:57.244,283187.5678
A,14.80,23.64,2.65,2.68,100.00,,iButen,02/09/2023,15:16:57.557,283500.3871
A,14.80,23.64,2.99,3.03,100.00,,iButen,02/09/2023,15:16:57.870,283812.8594
A,14.80,23.64,3.17,3.20,100.00,,iButen,02/09/2023,15:16:58.182,284124.1713
A,14.80,23.64,3.03,3.07,100.00,,iButen,02/09/2023,15:16:58.495,284437.9593
A,14.80,23.64,2.70,2.73,100.00,,iButen,02/09/2023,15:16:58.807,284750.2982
A,14.80,23.64,3.05,3.08,100.00,,iButen,02/09/2023,15:16:59.120,285063.0755
A,14.80,23.64,3.32,3.36,100.00,,iButen,02/09/2023,15:16:59.432,285375.5331
A,14.80,23.64,3.32,3.36,100.00,,iButen,02/09/2023,15:16:59.745,285686.4183
A,14.80,23.64,3.20,3.23,100.00,,iButen,02/09/2023,15:17:00.057,286000.6333
A,14.80,23.64,3.14,3.17,100.00,,iButen,02/09/2023,15:17:00.370,286312.91
A,14.80,23.64,2.97,3.00,100.00,,iButen,02/09/2023,15:17:00.682,286624.2664
A,14.80,23.64,2.78,2.81,100.00,,iButen,02/09/2023,15:17:00.995,286938.0055
A,14.80,23.64,2.91,2.95,100.00,,iButen,02/09/2023,15:17:01.308,287251.1409
A,14.80,23.64,3.00,3.04,100.00,,iButen,02/09/2023,15:17:01.620,287563.6303
A,14.80,23.64,2.83,2.87,100.00,,iButen,02/09/2023,15:17:01.933,287876.139
A,14.80,23.64,2.83,2.87,100.00,,iButen,02/09/2023,15:17:02.245,288187.1552
A,14.80,23.64,2.62,2.66,100.00,,iButen,02/09/2023,15:17:02.558,288501.3105
A,14.80,23.64,2.95,2.98,100.00,,iButen,02/09/2023,15:17:02.870,288813.7831
A,14.80,23.64,3.21,3.25,100.00,,iButen,02/09/2023,15:17:03.183,289124.9808
A,14.80,23.64,3.25,3.29,100.00,,iButen,02/09/2023,15:17:03.496,289438.8785
A,14.80,23.64,2.87,2.90,100.00,,iButen,02/09/2023,15:17:03.808,289751.3478
A,14.80,23.64,1.89,1.91,100.00,,iButen,02/09/2023,15:17:04.121,290063.8832
A,14.80,23.64,1.30,1.31,100.00,,iButen,02/09/2023,15:17:04.433,290376.4444
A,14.80,23.64,1.30,1.31,100.00,,iButen,02/09/2023,15:17:04.745,290687.348
A,14.80,23.64,1.02,1.02,100.00,,iButen,02/09/2023,15:17:05.058,291001.2854
A,14.80,23.64,0.79,0.80,100.00,,iButen,02/09/2023,15:17:05.371,291312.724
A,14.80,23.64,0.64,0.65,100.00,,iButen,02/09/2023,15:17:05.683,291625.2234
A,14.80,23.64,0.83,0.84,100.00,,iButen,02/09/2023,15:17:05.996,291939.3486
A,14.80,23.64,0.64,0.66,100.00,,iButen,02/09/2023,15:17:06.308,292251.6367
A,14.80,23.64,0.59,0.60,100.00,,iButen,02/09/2023,15:17:06.621,292563.9636
A,14.80,23.64,0.59,0.60,100.00,,iButen,02/09/2023,15:17:06.933,292876.706
A,14.80,23.64,0.28,0.28,100.00,,iButen,02/09/2023,15:17:07.246,293187.8935
A,14.80,23.64,0.22,0.23,100.00,,iButen,02/09/2023,15:17:07.558,293501.8008
A,14.80,23.64,0.29,0.29,100.00,,iButen,02/09/2023,15:17:07.871,293814.3428
A,14.80,23.64,0.32,0.32,100.00,,iButen,02/09/2023,15:17:08.184,294125.5144
A,14.80,23.64,0.32,0.32,100.00,,iButen,02/09/2023,15:17:08.496,294437.7481
A,14.80,23.64,0.38,0.38,100.00,,iButen,02/09/2023,15:17:08.809,294750.6062
A,14.80,23.64,0.61,0.62,100.00,,iButen,02/09/2023,15:17:09.121,295064.4637
A,14.80,23.64,0.31,0.31,100.00,,iButen,02/09/2023,15:17:09.434,295377.1649
A,14.80,23.64,0.30,0.31,100.00,,iButen,02/09/2023,15:17:09.746,295689.4966
A,14.80,23.64,0.20,0.21,100.00,,iButen,02/09/2023,15:17:10.059,296002.0446
A,14.80,23.64,0.39,0.39,100.00,,iButen,02/09/2023,15:17:10.371,296314.5707
A,14.80,23.64,0.75,0.76,100.00,,iButen,02/09/2023,15:17:10.684,296625.7979
A,14.80,23.64,0.75,0.76,100.00,,iButen,02/09/2023,15:17:10.996,296938.0193
A,14.80,23.64,0.98,1.00,100.00,,iButen,02/09/2023,15:17:11.309,297252.2271
A,14.80,23.64,1.40,1.42,100.00,,iButen,02/09/2023,15:17:11.621,297564.749
A,14.80,23.64,1.59,1.61,100.00,,iButen,02/09/2023,15:17:11.934,297877.2297
A,14.80,23.64,1.27,1.28,100.00,,iButen,02/09/2023,15:17:12.246,298190.6458
A,14.80,23.64,1.36,1.38,100.00,,iButen,02/09/2023,15:17:12.559,298502.3326
A,14.80,23.64,1.42,1.44,100.00,,iButen,02/09/2023,15:17:12.871,298814.7845
A,14.80,23.64,1.37,1.39,100.00,,iButen,02/09/2023,15:17:13.184,299126.0829
